particle_id,time_s,x_m,y_m,path_m,solver,abstol,reltol,gating
1002,6.21000000000000000e+04,2.10249035912615218e+05,1.48739337033026910e+05,1.03263499255830247e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.30000000000000000e+04,2.10404878350822866e+05,1.48719184378852951e+05,1.04834899746372357e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.39000000000000000e+04,2.10560929924922792e+05,1.48698978333013452e+05,1.06408442820696418e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.48000000000000000e+04,2.10717190651911194e+05,1.48678718911806820e+05,1.07984128669670499e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.57000000000000000e+04,2.10873660548784857e+05,1.48658406131533557e+05,1.09561957483898605e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.66000000000000000e+04,2.11030339632541116e+05,1.48638040008496377e+05,1.11141929453721677e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.75000000000000000e+04,2.11187227920177829e+05,1.48617620559000148e+05,1.12724044769218908e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.84000000000000000e+04,2.11344325428693439e+05,1.48597147799352009e+05,1.14308303620209572e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,6.93000000000000000e+04,2.11501632175086823e+05,1.48576621745861106e+05,1.15894706196253373e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.02000000000000000e+04,2.11659148176357616e+05,1.48556042414838914e+05,1.17483252686654632e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.11000000000000000e+04,2.11816873449505743e+05,1.48535409822598944e+05,1.19073943280459480e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.20000000000000000e+04,2.11974808011531917e+05,1.48514723985457036e+05,1.20666778166461827e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.29000000000000000e+04,2.12132951879437256e+05,1.48493984919731069e+05,1.22261757533201326e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.38000000000000000e+04,2.12291305070223403e+05,1.48473192641741131e+05,1.23858881568965753e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.47000000000000000e+04,2.12449867600892641e+05,1.48452347167809581e+05,1.25458150461793466e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.56000000000000000e+04,2.12608639488447749e+05,1.48431448514260846e+05,1.27059564399473584e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.65000000000000000e+04,2.12767620749892056e+05,1.48410496697421535e+05,1.28663123569547806e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.74000000000000000e+04,2.12926811402229447e+05,1.48389491733620496e+05,1.30268828159311652e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.83000000000000000e+04,2.13086211462464358e+05,1.48368433639188705e+05,1.31876678355816039e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,7.92000000000000000e+04,2.13245820947601751e+05,1.48347322430459317e+05,1.33486674345868159e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.01000000000000000e+04,2.13405639874647139e+05,1.48326158123767673e+05,1.35098816316033226e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.10000000000000000e+04,2.13565668260606588e+05,1.48304940735451295e+05,1.36713104452635689e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.19000000000000000e+04,2.13725906122486689e+05,1.48283670281849860e+05,1.38329538941760347e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.28000000000000000e+04,2.13886353477294644e+05,1.48262346779305255e+05,1.39948119969254476e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.37000000000000000e+04,2.14047010342038091e+05,1.48240970244161523e+05,1.41568847720727426e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.46000000000000000e+04,2.14207876733725367e+05,1.48219540692764887e+05,1.43191722381554464e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.55000000000000000e+04,2.14368952669365157e+05,1.48198058141463756e+05,1.44816744136874677e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1002,8.64000000000000000e+04,2.14530238165966875e+05,1.48176522606608662e+05,1.46443913171595959e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,0.00000000000000000e+00,3.20000000000000000e+05,2.40000000000000000e+05,0.00000000000000000e+00,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,9.00000000000000000e+02,3.20146327709259465e+05,2.39997886787985190e+05,1.46342967586905786e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.80000000000000000e+03,3.20292863149990677e+05,2.39995720085195178e+05,2.92894426096436348e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.70000000000000000e+03,3.20439606339094229e+05,2.39993499907800026e+05,4.39654409524981361e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.60000000000000000e+03,3.20586557293471240e+05,2.39991226271972002e+05,5.86622951778733068e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.50000000000000000e+03,3.20733716030023468e+05,2.39988899193885532e+05,7.33800086674302520e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.40000000000000000e+03,3.20881082565653080e+05,2.39986518689717166e+05,8.81185847938982192e+02,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.30000000000000000e+03,3.21028656917262881e+05,2.39984084775645606e+05,1.02878026921147102e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.20000000000000000e+03,3.21176439101756201e+05,2.39981597467851738e+05,1.17658338404224605e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.10000000000000000e+03,3.21324429136036895e+05,2.39979056782518630e+05,1.32459522589404810e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,9.00000000000000000e+03,3.21472627037009399e+05,2.39976462735831476e+05,1.47281582814242370e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,9.90000000000000000e+03,3.21621032821578614e+05,2.39973815343977651e+05,1.62124522407608629e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.08000000000000000e+04,3.21769646506650141e+05,2.39971114623146685e+05,1.76988344689762607e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.17000000000000000e+04,3.21918468109129870e+05,2.39968360589530261e+05,1.91873052972357527e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.26000000000000000e+04,3.22067497645924566e+05,2.39965553259322216e+05,2.06778650558545996e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.35000000000000000e+04,3.22216735133941227e+05,2.39962692648718599e+05,2.21705140742962612e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.44000000000000000e+04,3.22366180590087606e+05,2.39959778773917584e+05,2.36652526811822690e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.53000000000000000e+04,3.22515834031271981e+05,2.39956811651119468e+05,2.51620812042945272e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.62000000000000000e+04,3.22665695474402979e+05,2.39953791296526761e+05,2.66609999705781092e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.71000000000000000e+04,3.22815764936389984e+05,2.39950717726344155e+05,2.81620093061498892e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.80000000000000000e+04,3.22966042434142902e+05,2.39947590956778469e+05,2.96651095363007425e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.89000000000000000e+04,3.23116527984572109e+05,2.39944411004038644e+05,3.11703009854994389e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,1.98000000000000000e+04,3.23267221604588500e+05,2.39941177884335862e+05,3.26775839773976713e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.07000000000000000e+04,3.23418123311103671e+05,2.39937891613883432e+05,3.41869588348362504e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.16000000000000000e+04,3.23569233121029567e+05,2.39934552208896814e+05,3.56984258798459996e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.25000000000000000e+04,3.23720551051278773e+05,2.39931159685593651e+05,3.72119854336550361e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.34000000000000000e+04,3.23872077118764457e+05,2.39927714060193714e+05,3.87276378166925406e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.43000000000000000e+04,3.24023811340400251e+05,2.39924215348919010e+05,4.02453833485918767e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.52000000000000000e+04,3.24175753733100428e+05,2.39920663567993644e+05,4.17652223481966575e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.61000000000000000e+04,3.24327904313779727e+05,2.39917058733643935e+05,4.32871551335632375e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.70000000000000000e+04,3.24480263099353353e+05,2.39913400862098293e+05,4.48111820219649690e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.79000000000000000e+04,3.24632830106737267e+05,2.39909689969587373e+05,4.63373033298992596e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.88000000000000000e+04,3.24785605352847837e+05,2.39905926072343922e+05,4.78655193730883275e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,2.97000000000000000e+04,3.24938588854601898e+05,2.39902109186602931e+05,4.93958304664838670e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.06000000000000000e+04,3.25091780628917099e+05,2.39898239328601456e+05,5.09282369242747154e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.15000000000000000e+04,3.25245180692711263e+05,2.39894316514578823e+05,5.24627390598844977e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.24000000000000000e+04,3.25398789062903088e+05,2.39890340760776453e+05,5.39993371859827221e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.33000000000000000e+04,3.25552605756411678e+05,2.39886312083437922e+05,5.55380316144841527e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.42000000000000000e+04,3.25706630790156603e+05,2.39882230498809018e+05,5.70788226565533932e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.51000000000000000e+04,3.25860864181058190e+05,2.39878096023137681e+05,5.86217106226118085e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.60000000000000000e+04,3.26015305946037057e+05,2.39873908672674006e+05,6.01666958223368147e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.69000000000000000e+04,3.26169956102014519e+05,2.39869668463670241e+05,6.17137785646699194e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.78000000000000000e+04,3.26324814665912418e+05,2.39865375412380847e+05,6.32629591578188501e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.87000000000000000e+04,3.26479881654653058e+05,2.39861029535062349e+05,6.48142379092609372e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,3.96000000000000000e+04,3.26635157085159444e+05,2.39856630847973574e+05,6.63676151257492074e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.05000000000000000e+04,3.26790640974354988e+05,2.39852179367375415e+05,6.79230911133134032e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.14000000000000000e+04,3.26946333339163684e+05,2.39847675109530945e+05,6.94806661772654934e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.23000000000000000e+04,3.27102234196510050e+05,2.39843118090705422e+05,7.10403406222028934e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.32000000000000000e+04,3.27258343563319242e+05,2.39838508327166288e+05,7.26021147520134036e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.41000000000000000e+04,3.27414661456516827e+05,2.39833845835183107e+05,7.41659888698766372e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.50000000000000000e+04,3.27571187893029011e+05,2.39829130631027685e+05,7.57319632782700228e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.59000000000000000e+04,3.27727922889782523e+05,2.39824362730973895e+05,7.73000382789714058e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.68000000000000000e+04,3.27884866463704500e+05,2.39819542151297821e+05,7.88702141730615040e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.77000000000000000e+04,3.28042018631722894e+05,2.39814668908277759e+05,8.04424912609316470e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.86000000000000000e+04,3.28199379410765949e+05,2.39809743018194131e+05,8.20168698422821763e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,4.95000000000000000e+04,3.28356948817762604e+05,2.39804764497329510e+05,8.35933502161301112e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.04000000000000000e+04,3.28514726869642211e+05,2.39799733361968654e+05,8.51719326808098231e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.13000000000000000e+04,3.28672713583334815e+05,2.39794649628398503e+05,8.67526175339795191e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.22000000000000000e+04,3.28830908975770930e+05,2.39789513312908122e+05,8.83354050726224341e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.31000000000000000e+04,3.28989313063881535e+05,2.39784324431788787e+05,8.99202955930503595e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.40000000000000000e+04,3.29147925864598306e+05,2.39779083001333929e+05,9.15072893909094273e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.49000000000000000e+04,3.29306747394853330e+05,2.39773789037839102e+05,9.30963867611807291e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.58000000000000000e+04,3.29465777671579330e+05,2.39768442557602131e+05,9.46875879981860453e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.67000000000000000e+04,3.29625016711709439e+05,2.39763043576922908e+05,9.62808933955889734e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.76000000000000000e+04,3.29784464532177604e+05,2.39757592112103506e+05,9.78763032464024036e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.85000000000000000e+04,3.29944121149917948e+05,2.39752088179448270e+05,9.94738178429854634e+03,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,5.94000000000000000e+04,3.30103986581865407e+05,2.39746531795263611e+05,1.01073437477053358e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.03000000000000000e+04,3.30264060844955384e+05,2.39740922975858091e+05,1.02675162439677188e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.12000000000000000e+04,3.30424343956123805e+05,2.39735261737542547e+05,1.04278993021287788e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.21000000000000000e+04,3.30584835932307120e+05,2.39729548096629849e+05,1.05884929511679147e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.30000000000000000e+04,3.30745536790442362e+05,2.39723782069435139e+05,1.07492972200012173e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.39000000000000000e+04,3.30906446547467145e+05,2.39717963672275655e+05,1.09103121374818038e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.48000000000000000e+04,3.31067565220319491e+05,2.39712092921470874e+05,1.10715377323999601e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.57000000000000000e+04,3.31228892825938121e+05,2.39706169833342428e+05,1.12329740334837534e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.66000000000000000e+04,3.31390429381262162e+05,2.39700194424214074e+05,1.13946210693990706e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.75000000000000000e+04,3.31552174903231382e+05,2.39694166710411810e+05,1.15564788687501605e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.84000000000000000e+04,3.31714129408786073e+05,2.39688086708263727e+05,1.17185474600798352e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,6.93000000000000000e+04,3.31876292914866994e+05,2.39681954434100131e+05,1.18808268718697291e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.02000000000000000e+04,3.32038665438415483e+05,2.39675769904253510e+05,1.20433171325407257e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.11000000000000000e+04,3.32201246996373520e+05,2.39669533135058504e+05,1.22060182704533254e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.20000000000000000e+04,3.32364037605683436e+05,2.39663244142851938e+05,1.23689303139076619e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.29000000000000000e+04,3.32527037283288315e+05,2.39656902943972760e+05,1.25320532911442242e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.38000000000000000e+04,3.32690246046131593e+05,2.39650509554762160e+05,1.26953872303437420e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.47000000000000000e+04,3.32853663911157404e+05,2.39644063991563453e+05,1.28589321596278460e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.56000000000000000e+04,3.33017290895310231e+05,2.39637566270722135e+05,1.30226881070590189e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.65000000000000000e+04,3.33181127015535370e+05,2.39631016408585856e+05,1.31866551006413574e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.74000000000000000e+04,3.33345172288778354e+05,2.39624414421504480e+05,1.33508331683202887e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.83000000000000000e+04,3.33509426731985528e+05,2.39617760325830022e+05,1.35152223379834486e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,7.92000000000000000e+04,3.33673890362103644e+05,2.39611054137916624e+05,1.36798226374605711e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.01000000000000000e+04,3.33838563196079922e+05,2.39604295874120668e+05,1.38446340945238298e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.10000000000000000e+04,3.34003445250862278e+05,2.39597485550800659e+05,1.40096567368883698e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.19000000000000000e+04,3.34168536543399096e+05,2.39590623184317315e+05,1.41748905922123577e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.28000000000000000e+04,3.34333837090639339e+05,2.39583708791033452e+05,1.43403356880973915e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.37000000000000000e+04,3.34499346909532440e+05,2.39576742387314152e+05,1.45059920520886590e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.46000000000000000e+04,3.34665066017028410e+05,2.39569723989526567e+05,1.46718597116753481e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.55000000000000000e+04,3.34830994430077844e+05,2.39562653614040115e+05,1.48379386942909186e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
1003,8.64000000000000000e+04,3.34997132165631803e+05,2.39555531277226371e+05,1.50042290273132730e+04,Tsit5,9.99999999999999980e-13,9.99999999999999980e-13,false
